MESE,ANNO,REGIONE,PROVINCIA,COD_ISTAT_COMUNE,COMUNE,RESIDENTI
1,2025,PIEMONTE,CUNEO,004020,BENEVELLO,450
1,2025,PIEMONTE,CUNEO,004021,BERGOLO,51
1,2025,PIEMONTE,CUNEO,004022,BERNEZZO,4278
1,2025,PIEMONTE,CUNEO,004023,BONVICINO,100
1,2025,PIEMONTE,CUNEO,004025,BORGO SAN DALMAZZO,12596
1,2025,PIEMONTE,CUNEO,004024,BORGOMALE,367
1,2025,PIEMONTE,CUNEO,004026,BOSIA,173
1,2025,PIEMONTE,CUNEO,004027,BOSSOLASCO,662
1,2025,PIEMONTE,CUNEO,004028,BOVES,9656
1,2025,PIEMONTE,CUNEO,004029,BRA,29986
1,2025,PIEMONTE,CUNEO,004030,BRIAGLIA,316
1,2025,PIEMONTE,CUNEO,004031,BRIGA ALTA,40
1,2025,PIEMONTE,CUNEO,004032,BRONDELLO,265
1,2025,PIEMONTE,CUNEO,004033,BROSSASCO,991
1,2025,PIEMONTE,CUNEO,004034,BUSCA,10234
1,2025,PIEMONTE,CUNEO,004035,CAMERANA,550
1,2025,PIEMONTE,CUNEO,004037,CANALE,5456
1,2025,PIEMONTE,CUNEO,004038,CANOSIO,78
1,2025,PIEMONTE,CUNEO,004039,CAPRAUNA,80
1,2025,PIEMONTE,CUNEO,004040,CARAGLIO,6807
1,2025,PIEMONTE,CUNEO,004041,CARAMAGNA PIEMONTE,3028
1,2025,PIEMONTE,CUNEO,004042,CARDÈ,1141
1,2025,PIEMONTE,CUNEO,004043,CARRÙ,4459
1,2025,PIEMONTE,CUNEO,004044,CARTIGNANO,162
1,2025,PIEMONTE,CUNEO,004045,CASALGRASSO,1449
1,2025,PIEMONTE,CUNEO,004046,CASTAGNITO,2269
1,2025,PIEMONTE,CUNEO,004047,CASTELDELFINO,141
1,2025,PIEMONTE,CUNEO,004049,CASTELLETTO STURA,1389
1,2025,PIEMONTE,CUNEO,004050,CASTELLETTO UZZONE,285
1,2025,PIEMONTE,CUNEO,004051,CASTELLINALDO D'ALBA,899
1,2025,PIEMONTE,CUNEO,004052,CASTELLINO TANARO,271
1,2025,PIEMONTE,CUNEO,004053,CASTELMAGNO,51
1,2025,PIEMONTE,CUNEO,004054,CASTELNUOVO DI CEVA,109
1,2025,PIEMONTE,CUNEO,004055,CASTIGLIONE FALLETTO,658
1,2025,PIEMONTE,CUNEO,004056,CASTIGLIONE TINELLA,737
1,2025,PIEMONTE,CUNEO,004057,CASTINO,430
1,2025,PIEMONTE,CUNEO,004058,CAVALLERLEONE,666
1,2025,PIEMONTE,CUNEO,004059,CAVALLERMAGGIORE,5352
1,2025,PIEMONTE,CUNEO,004060,CELLE DI MACRA,87
1,2025,PIEMONTE,CUNEO,004061,CENTALLO,6979
1,2025,PIEMONTE,CUNEO,004062,CERESOLE ALBA,2020
1,2025,PIEMONTE,CUNEO,004063,CERRETTO LANGHE,386
1,2025,PIEMONTE,CUNEO,004064,CERVASCA,5216
1,2025,PIEMONTE,CUNEO,004065,CERVERE,2286
1,2025,PIEMONTE,CUNEO,004066,CEVA,5909
1,2025,PIEMONTE,CUNEO,004067,CHERASCO,9695
1,2025,PIEMONTE,CUNEO,004068,CHIUSA DI PESIO,3744
1,2025,PIEMONTE,CUNEO,004069,CIGLIÈ,195
1,2025,PIEMONTE,CUNEO,004070,CISSONE,78
1,2025,PIEMONTE,CUNEO,004071,CLAVESANA,779
1,2025,PIEMONTE,CUNEO,004072,CORNELIANO D'ALBA,2170
1,2025,PIEMONTE,CUNEO,004073,CORTEMILIA,2125
1,2025,PIEMONTE,CUNEO,004074,COSSANO BELBO,856
1,2025,PIEMONTE,CUNEO,004075,COSTIGLIOLE SALUZZO,3287
1,2025,PIEMONTE,CUNEO,004076,CRAVANZANA,343
1,2025,PIEMONTE,CUNEO,004077,CRISSOLO,143
1,2025,PIEMONTE,CUNEO,004078,CUNEO,56107
1,2025,PIEMONTE,CUNEO,004079,DEMONTE,1888
1,2025,PIEMONTE,CUNEO,004080,DIANO D'ALBA,3583
1,2025,PIEMONTE,CUNEO,004081,DOGLIANI,4630
1,2025,PIEMONTE,CUNEO,004082,DRONERO,7082
1,2025,PIEMONTE,CUNEO,004083,ELVA,79
1,2025,PIEMONTE,CUNEO,004084,ENTRACQUE,773
1,2025,PIEMONTE,CUNEO,004085,ENVIE,1960
1,2025,PIEMONTE,CUNEO,004086,FARIGLIANO,1681
1,2025,PIEMONTE,CUNEO,004087,FAULE,476
1,2025,PIEMONTE,CUNEO,004088,FEISOGLIO,298
1,2025,PIEMONTE,CUNEO,004089,FOSSANO,24105
1,2025,PIEMONTE,CUNEO,004090,FRABOSA SOPRANA,718
1,2025,PIEMONTE,CUNEO,004091,FRABOSA SOTTANA,1646
1,2025,PIEMONTE,CUNEO,004092,FRASSINO,255
1,2025,PIEMONTE,CUNEO,004093,GAIOLA,575
1,2025,PIEMONTE,CUNEO,004094,GAMBASCA,354
1,2025,PIEMONTE,CUNEO,004095,GARESSIO,2839
1,2025,PIEMONTE,CUNEO,004096,GENOLA,2566
1,2025,PIEMONTE,CUNEO,004097,GORZEGNO,243
1,2025,PIEMONTE,CUNEO,004098,GOTTASECCA,120
1,2025,PIEMONTE,CUNEO,004099,GOVONE,2257
1,2025,PIEMONTE,CUNEO,004100,GRINZANE CAVOUR,1964
1,2025,PIEMONTE,CUNEO,004101,GUARENE,3567
1,2025,PIEMONTE,CUNEO,004102,IGLIANO,65
1,2025,PIEMONTE,CUNEO,004103,ISASCA,67
1,2025,PIEMONTE,CUNEO,004105,LA MORRA,2660
1,2025,PIEMONTE,CUNEO,004104,LAGNASCO,1382
1,2025,PIEMONTE,CUNEO,004106,LEQUIO BERRIA,430
1,2025,PIEMONTE,CUNEO,004107,LEQUIO TANARO,725
1,2025,PIEMONTE,CUNEO,004108,LESEGNO,836
1,2025,PIEMONTE,CUNEO,004109,LEVICE,183
1,2025,PIEMONTE,CUNEO,004110,LIMONE PIEMONTE,1352
1,2025,PIEMONTE,CUNEO,004111,LISIO,184
1,2025,PIEMONTE,CUNEO,004112,MACRA,42
1,2025,PIEMONTE,CUNEO,004113,MAGLIANO ALFIERI,2178
1,2025,PIEMONTE,CUNEO,004114,MAGLIANO ALPI,2151
1,2025,PIEMONTE,CUNEO,004115,MANGO,1259
1,2025,PIEMONTE,CUNEO,004116,MANTA,3862
1,2025,PIEMONTE,CUNEO,004117,MARENE,3358
1,2025,PIEMONTE,CUNEO,004118,MARGARITA,1406
1,2025,PIEMONTE,CUNEO,004119,MARMORA,58
1,2025,PIEMONTE,CUNEO,004120,MARSAGLIA,216
1,2025,PIEMONTE,CUNEO,004121,MARTINIANA PO,825
1,2025,PIEMONTE,CUNEO,004122,MELLE,294
1,2025,PIEMONTE,CUNEO,004123,MOIOLA,215
1,2025,PIEMONTE,CUNEO,004124,MOMBARCARO,261
1,2025,PIEMONTE,CUNEO,004125,MOMBASIGLIO,566
1,2025,PIEMONTE,CUNEO,004126,MONASTERO DI VASCO,1255
1,2025,PIEMONTE,CUNEO,004127,MONASTEROLO CASOTTO,83
1,2025,PIEMONTE,CUNEO,004128,MONASTEROLO DI SAVIGLIANO,1324
1,2025,PIEMONTE,CUNEO,004129,MONCHIERO,576
1,2025,PIEMONTE,CUNEO,004130,MONDOVÌ,22214
1,2025,PIEMONTE,CUNEO,004131,MONESIGLIO,564
1,2025,PIEMONTE,CUNEO,004132,MONFORTE D'ALBA,1866
1,2025,PIEMONTE,CUNEO,004134,MONTALDO DI MONDOVÌ,543
1,2025,PIEMONTE,CUNEO,004135,MONTALDO ROERO,892
1,2025,PIEMONTE,CUNEO,004136,MONTANERA,701
1,2025,PIEMONTE,CUNEO,004137,MONTELUPO ALBESE,477
1,2025,PIEMONTE,CUNEO,004138,MONTEMALE DI CUNEO,238
1,2025,PIEMONTE,CUNEO,004139,MONTEROSSO GRANA,537
1,2025,PIEMONTE,CUNEO,004140,MONTEU ROERO,1571
1,2025,PIEMONTE,CUNEO,004141,MONTEZEMOLO,222
1,2025,PIEMONTE,CUNEO,004142,MONTICELLO D'ALBA,2356
1,2025,PIEMONTE,CUNEO,004133,MONTÀ,4683
1,2025,PIEMONTE,CUNEO,004143,MORETTA,4110
1,2025,PIEMONTE,CUNEO,004144,MOROZZO,2036
1,2025,PIEMONTE,CUNEO,004145,MURAZZANO,863
1,2025,PIEMONTE,CUNEO,004146,MURELLO,927
1,2025,PIEMONTE,CUNEO,004147,NARZOLE,3544
1,2025,PIEMONTE,CUNEO,004148,NEIVE,3233
1,2025,PIEMONTE,CUNEO,004149,NEVIGLIE,350
1,2025,PIEMONTE,CUNEO,004150,NIELLA BELBO,321
1,2025,PIEMONTE,CUNEO,004151,NIELLA TANARO,930
1,2025,PIEMONTE,CUNEO,004152,NOVELLO,934
1,2025,PIEMONTE,CUNEO,004153,NUCETTO,389
1,2025,PIEMONTE,CUNEO,004154,ONCINO,80
1,2025,PIEMONTE,CUNEO,004155,ORMEA,1482
1,2025,PIEMONTE,CUNEO,004156,OSTANA,87
1,2025,PIEMONTE,CUNEO,004157,PAESANA,2672
1,2025,PIEMONTE,CUNEO,004158,PAGNO,577
1,2025,PIEMONTE,CUNEO,004159,PAMPARATO,262
1,2025,PIEMONTE,CUNEO,004160,PAROLDO,186
1,2025,PIEMONTE,CUNEO,004161,PERLETTO,252
1,2025,PIEMONTE,CUNEO,004162,PERLO,104
1,2025,PIEMONTE,CUNEO,004163,PEVERAGNO,5512
1,2025,PIEMONTE,CUNEO,004164,PEZZOLO VALLE UZZONE,295
1,2025,PIEMONTE,CUNEO,004165,PIANFEI,2089
1,2025,PIEMONTE,CUNEO,004166,PIASCO,2758
1,2025,PIEMONTE,CUNEO,004167,PIETRAPORZIO,66
1,2025,PIEMONTE,CUNEO,004168,PIOBESI D'ALBA,1464
1,2025,PIEMONTE,CUNEO,004169,PIOZZO,997
1,2025,PIEMONTE,CUNEO,004170,POCAPAGLIA,3326
1,2025,PIEMONTE,CUNEO,004171,POLONGHERA,1120
1,2025,PIEMONTE,CUNEO,004172,PONTECHIANALE,186
1,2025,PIEMONTE,CUNEO,004173,PRADLEVES,254
1,2025,PIEMONTE,CUNEO,004174,PRAZZO,175
1,2025,PIEMONTE,CUNEO,004175,PRIERO,483
1,2025,PIEMONTE,CUNEO,004176,PRIOCCA,2065
1,2025,PIEMONTE,CUNEO,004177,PRIOLA,615
1,2025,PIEMONTE,CUNEO,004178,PRUNETTO,380
1,2025,PIEMONTE,CUNEO,004179,RACCONIGI,9670
1,2025,PIEMONTE,CUNEO,004180,REVELLO,4194
1,2025,PIEMONTE,CUNEO,004181,RIFREDDO,1022
1,2025,PIEMONTE,CUNEO,004182,RITTANA,102
1,2025,PIEMONTE,CUNEO,004183,ROASCHIA,90
1,2025,PIEMONTE,CUNEO,004184,ROASCIO,87
1,2025,PIEMONTE,CUNEO,004185,ROBILANTE,2103
1,2025,PIEMONTE,CUNEO,004186,ROBURENT,489
1,2025,PIEMONTE,CUNEO,004188,ROCCA CIGLIÈ,126
1,2025,PIEMONTE,CUNEO,004189,ROCCA DE' BALDI,1607
1,2025,PIEMONTE,CUNEO,004187,ROCCABRUNA,1546
1,2025,PIEMONTE,CUNEO,004190,ROCCAFORTE MONDOVÌ,2145
1,2025,PIEMONTE,CUNEO,004191,ROCCASPARVERA,746
1,2025,PIEMONTE,CUNEO,004192,ROCCAVIONE,2617
1,2025,PIEMONTE,CUNEO,004193,ROCCHETTA BELBO,155
1,2025,PIEMONTE,CUNEO,004194,RODDI,1582
1,2025,PIEMONTE,CUNEO,004195,RODDINO,401
1,2025,PIEMONTE,CUNEO,004196,RODELLO,971
1,2025,PIEMONTE,CUNEO,004197,ROSSANA,836
1,2025,PIEMONTE,CUNEO,004198,RUFFIA,364
1,2025,PIEMONTE,CUNEO,004199,SALE DELLE LANGHE,464
1,2025,PIEMONTE,CUNEO,004200,SALE SAN GIOVANNI,141
1,2025,PIEMONTE,CUNEO,004201,SALICETO,1154
1,2025,PIEMONTE,CUNEO,004202,SALMOUR,717
1,2025,PIEMONTE,CUNEO,004203,SALUZZO,17628
1,2025,PIEMONTE,CUNEO,004204,SAMBUCO,83
1,2025,PIEMONTE,CUNEO,004205,SAMPEYRE,986
1,2025,PIEMONTE,CUNEO,004206,SAN BENEDETTO BELBO,143
1,2025,PIEMONTE,CUNEO,004207,SAN DAMIANO MACRA,416
1,2025,PIEMONTE,CUNEO,004210,SAN MICHELE MONDOVÌ,1881
1,2025,PIEMONTE,CUNEO,004209,SANFRONT,2248
1,2025,PIEMONTE,CUNEO,004208,SANFRÈ,3069
1,2025,PIEMONTE,CUNEO,004211,SANT'ALBANO STURA,2433
1,2025,PIEMONTE,CUNEO,004212,SANTA VITTORIA D'ALBA,2896
1,2025,PIEMONTE,CUNEO,004213,SANTO STEFANO BELBO,3739
1,2025,PIEMONTE,CUNEO,004214,SANTO STEFANO ROERO,1345
1,2025,PIEMONTE,CUNEO,004215,SAVIGLIANO,21837
1,2025,PIEMONTE,CUNEO,004216,SCAGNELLO,168
1,2025,PIEMONTE,CUNEO,004217,SCARNAFIGI,2106
1,2025,PIEMONTE,CUNEO,004218,SERRALUNGA D'ALBA,490
1,2025,PIEMONTE,CUNEO,004219,SERRAVALLE LANGHE,319
1,2025,PIEMONTE,CUNEO,004220,SINIO,466
1,2025,PIEMONTE,CUNEO,004221,SOMANO,318
1,2025,PIEMONTE,CUNEO,004222,SOMMARIVA DEL BOSCO,6282
1,2025,PIEMONTE,CUNEO,004223,SOMMARIVA PERNO,2691
1,2025,PIEMONTE,CUNEO,004224,STROPPO,103
1,2025,PIEMONTE,CUNEO,004225,TARANTASCA,2210
1,2025,PIEMONTE,CUNEO,004226,TORRE BORMIDA,189
1,2025,PIEMONTE,CUNEO,004227,TORRE MONDOVÌ,546
1,2025,PIEMONTE,CUNEO,004228,TORRE SAN GIORGIO,702
1,2025,PIEMONTE,CUNEO,004229,TORRESINA,48
1,2025,PIEMONTE,CUNEO,004230,TREISO,740
1,2025,PIEMONTE,CUNEO,004231,TREZZO TINELLA,289
1,2025,PIEMONTE,CUNEO,004232,TRINITÀ,2263
1,2025,PIEMONTE,CUNEO,004233,VALDIERI,923
1,2025,PIEMONTE,CUNEO,004234,VALGRANA,779
1,2025,PIEMONTE,CUNEO,004235,VALLORIATE,93
1,2025,PIEMONTE,CUNEO,004237,VENASCA,1362
1,2025,PIEMONTE,CUNEO,004238,VERDUNO,563
1,2025,PIEMONTE,CUNEO,004239,VERNANTE,1091
1,2025,PIEMONTE,CUNEO,004240,VERZUOLO,6466
1,2025,PIEMONTE,CUNEO,004241,VEZZA D'ALBA,2383
1,2025,PIEMONTE,CUNEO,004242,VICOFORTE,3202
1,2025,PIEMONTE,CUNEO,004243,VIGNOLO,2668
1,2025,PIEMONTE,CUNEO,004244,VILLAFALLETTO,2888
1,2025,PIEMONTE,CUNEO,004245,VILLANOVA MONDOVÌ,6041
1,2025,PIEMONTE,CUNEO,004246,VILLANOVA SOLARO,740
1,2025,PIEMONTE,CUNEO,004247,VILLAR SAN COSTANZO,1544
1,2025,PIEMONTE,CUNEO,004248,VINADIO,571
1,2025,PIEMONTE,CUNEO,004249,VIOLA,380
1,2025,PIEMONTE,CUNEO,004250,VOTTIGNASCO,504
1,2025,PIEMONTE,NOVARA,003001,AGRATE CONTURBIA,1601
1,2025,PIEMONTE,NOVARA,003002,AMENO,871
1,2025,PIEMONTE,NOVARA,003006,ARMENO,2094
1,2025,PIEMONTE,NOVARA,003008,ARONA,13790
1,2025,PIEMONTE,NOVARA,003012,BARENGO,734
1,2025,PIEMONTE,NOVARA,003016,BELLINZAGO NOVARESE,9402
1,2025,PIEMONTE,NOVARA,003018,BIANDRATE,1355
1,2025,PIEMONTE,NOVARA,003019,BOCA,1161
1,2025,PIEMONTE,NOVARA,003021,BOGOGNO,1307
1,2025,PIEMONTE,NOVARA,003022,BOLZANO NOVARESE,1127
1,2025,PIEMONTE,NOVARA,003025,BORGO TICINO,5196
1,2025,PIEMONTE,NOVARA,003023,BORGOLAVEZZARO,2043
1,2025,PIEMONTE,NOVARA,003024,BORGOMANERO,21374
1,2025,PIEMONTE,NOVARA,003026,BRIGA NOVARESE,2747
1,2025,PIEMONTE,NOVARA,003027,BRIONA,1127
1,2025,PIEMONTE,NOVARA,003030,CALTIGNAGA,2501
1,2025,PIEMONTE,NOVARA,003032,CAMERI,10897
1,2025,PIEMONTE,NOVARA,003036,CARPIGNANO SESIA,2469
1,2025,PIEMONTE,NOVARA,003037,CASALBELTRAME,1034
1,2025,PIEMONTE,NOVARA,003039,CASALEGGIO NOVARA,906
1,2025,PIEMONTE,NOVARA,003040,CASALINO,1543
1,2025,PIEMONTE,NOVARA,003041,CASALVOLONE,877
1,2025,PIEMONTE,NOVARA,003042,CASTELLAZZO NOVARESE,347
1,2025,PIEMONTE,NOVARA,003043,CASTELLETTO SOPRA TICINO,9908
1,2025,PIEMONTE,NOVARA,003044,CAVAGLIETTO,390
1,2025,PIEMONTE,NOVARA,003045,CAVAGLIO D'AGOGNA,1143
1,2025,PIEMONTE,NOVARA,003047,CAVALLIRIO,1297
1,2025,PIEMONTE,NOVARA,003049,CERANO,6915
1,2025,PIEMONTE,NOVARA,003051,COLAZZA,546
1,2025,PIEMONTE,NOVARA,003052,COMIGNAGO,1280
1,2025,PIEMONTE,NOVARA,003055,CRESSA,1566
1,2025,PIEMONTE,NOVARA,003058,CUREGGIO,2592
1,2025,PIEMONTE,NOVARA,003060,DIVIGNANO,1449
1,2025,PIEMONTE,NOVARA,003062,DORMELLETTO,2537
1,2025,PIEMONTE,NOVARA,003065,FARA NOVARESE,2015
1,2025,PIEMONTE,NOVARA,003066,FONTANETO D'AGOGNA,2629
1,2025,PIEMONTE,NOVARA,003068,GALLIATE,15795
1,2025,PIEMONTE,NOVARA,003069,GARBAGNA NOVARESE,1400
1,2025,PIEMONTE,NOVARA,003070,GARGALLO,1753
1,2025,PIEMONTE,NOVARA,003166,GATTICO-VERUNO,5289
1,2025,PIEMONTE,NOVARA,003073,GHEMME,3439
1,2025,PIEMONTE,NOVARA,003076,GOZZANO,5525
1,2025,PIEMONTE,NOVARA,003077,GRANOZZO CON MONTICELLO,1331
1,2025,PIEMONTE,NOVARA,003079,GRIGNASCO,4315
1,2025,PIEMONTE,NOVARA,003082,INVORIO,4313
1,2025,PIEMONTE,NOVARA,003083,LANDIONA,530
1,2025,PIEMONTE,NOVARA,003084,LESA,2208
1,2025,PIEMONTE,NOVARA,003088,MAGGIORA,1650
1,2025,PIEMONTE,NOVARA,003090,MANDELLO VITTA,206
1,2025,PIEMONTE,NOVARA,003091,MARANO TICINO,1610
1,2025,PIEMONTE,NOVARA,003093,MASSINO VISCONTI,1115
1,2025,PIEMONTE,NOVARA,003095,MEINA,2358
1,2025,PIEMONTE,NOVARA,003097,MEZZOMERICO,1222
1,2025,PIEMONTE,NOVARA,003098,MIASINO,809
1,2025,PIEMONTE,NOVARA,003100,MOMO,2412
1,2025,PIEMONTE,NOVARA,003103,NEBBIUNO,1865
1,2025,PIEMONTE,NOVARA,003104,NIBBIOLA,826
1,2025,PIEMONTE,NOVARA,003106,NOVARA,103330
1,2025,PIEMONTE,NOVARA,003108,OLEGGIO,14261
1,2025,PIEMONTE,NOVARA,003109,OLEGGIO CASTELLO,2236
1,2025,PIEMONTE,NOVARA,003112,ORTA SAN GIULIO,1120
1,2025,PIEMONTE,NOVARA,003114,PARUZZARO,2158
1,2025,PIEMONTE,NOVARA,003115,PELLA,876
1,2025,PIEMONTE,NOVARA,003116,PETTENASCO,1304
1,2025,PIEMONTE,NOVARA,003119,PISANO,792
1,2025,PIEMONTE,NOVARA,003120,POGNO,1351
1,2025,PIEMONTE,NOVARA,003121,POMBIA,2121
1,2025,PIEMONTE,NOVARA,003122,PRATO SESIA,1843
1,2025,PIEMONTE,NOVARA,003129,RECETTO,1022
1,2025,PIEMONTE,NOVARA,003130,ROMAGNANO SESIA,3730
1,2025,PIEMONTE,NOVARA,003131,ROMENTINO,5642
1,2025,PIEMONTE,NOVARA,003133,SAN MAURIZIO D'OPAGLIO,3000
1,2025,PIEMONTE,NOVARA,003134,SAN NAZZARO SESIA,695
1,2025,PIEMONTE,NOVARA,003135,SAN PIETRO MOSEZZO,2003
1,2025,PIEMONTE,NOVARA,003138,SILLAVENGO,578
1,2025,PIEMONTE,NOVARA,003139,SIZZANO,1339
1,2025,PIEMONTE,NOVARA,003140,SORISO,718
1,2025,PIEMONTE,NOVARA,003141,SOZZAGO,1123
1,2025,PIEMONTE,NOVARA,003143,SUNO,2698
1,2025,PIEMONTE,NOVARA,003144,TERDOBBIATE,459
1,2025,PIEMONTE,NOVARA,003146,TORNACO,877
1,2025,PIEMONTE,NOVARA,003149,TRECATE,21343
1,2025,PIEMONTE,NOVARA,003153,VAPRIO D'AGOGNA,953
1,2025,PIEMONTE,NOVARA,003154,VARALLO POMBIA,4978
1,2025,PIEMONTE,NOVARA,003158,VESPOLATE,2062
1,2025,PIEMONTE,NOVARA,003159,VICOLUNGO,858
1,2025,PIEMONTE,NOVARA,003164,VINZAGLIO,557
1,2025,PIEMONTE,TORINO,001001,AGLIÈ,2600
1,2025,PIEMONTE,TORINO,001002,AIRASCA,3695
1,2025,PIEMONTE,TORINO,001003,ALA DI STURA,462
1,2025,PIEMONTE,TORINO,001004,ALBIANO D'IVREA,1635
1,2025,PIEMONTE,TORINO,001006,ALMESE,6324
1,2025,PIEMONTE,TORINO,001007,ALPETTE,248
1,2025,PIEMONTE,TORINO,001008,ALPIGNANO,16559
1,2025,PIEMONTE,TORINO,001009,ANDEZENO,2017
1,2025,PIEMONTE,TORINO,001010,ANDRATE,464
1,2025,PIEMONTE,TORINO,001011,ANGROGNA,806
1,2025,PIEMONTE,TORINO,001012,ARIGNANO,1081
1,2025,PIEMONTE,TORINO,001013,AVIGLIANA,12277
1,2025,PIEMONTE,TORINO,001014,AZEGLIO,1243
1,2025,PIEMONTE,TORINO,001015,BAIRO,792
1,2025,PIEMONTE,TORINO,001016,BALANGERO,3071
1,2025,PIEMONTE,TORINO,001017,BALDISSERO CANAVESE,481
1,2025,PIEMONTE,TORINO,001018,BALDISSERO TORINESE,3746
1,2025,PIEMONTE,TORINO,001019,BALME,98
1,2025,PIEMONTE,TORINO,001020,BANCHETTE,3130
1,2025,PIEMONTE,TORINO,001021,BARBANIA,1557
1,2025,PIEMONTE,TORINO,001022,BARDONECCHIA,2892
1,2025,PIEMONTE,TORINO,001023,BARONE CANAVESE,531
1,2025,PIEMONTE,TORINO,001024,BEINASCO,17403
1,2025,PIEMONTE,TORINO,001025,BIBIANA,3396
1,2025,PIEMONTE,TORINO,001026,BOBBIO PELLICE,528
1,2025,PIEMONTE,TORINO,001027,BOLLENGO,2121
1,2025,PIEMONTE,TORINO,001028,BORGARO TORINESE,11724
1,2025,PIEMONTE,TORINO,001029,BORGIALLO,580
1,2025,PIEMONTE,TORINO,001030,BORGOFRANCO D'IVREA,3488
1,2025,PIEMONTE,TORINO,001031,BORGOMASINO,764
1,2025,PIEMONTE,TORINO,001032,BORGONE SUSA,2240
1,2025,PIEMONTE,TORINO,001033,BOSCONERO,3089
1,2025,PIEMONTE,TORINO,001034,BRANDIZZO,8775
1,2025,PIEMONTE,TORINO,001035,BRICHERASIO,4615
1,2025,PIEMONTE,TORINO,001036,BROSSO,389
1,2025,PIEMONTE,TORINO,001037,BROZOLO,432
1,2025,PIEMONTE,TORINO,001038,BRUINO,8365
1,2025,PIEMONTE,TORINO,001039,BRUSASCO,1496
1,2025,PIEMONTE,TORINO,001040,BRUZOLO,1482
1,2025,PIEMONTE,TORINO,001041,BURIASCO,1308
1,2025,PIEMONTE,TORINO,001042,BUROLO,1111
1,2025,PIEMONTE,TORINO,001043,BUSANO,1614
1,2025,PIEMONTE,TORINO,001044,BUSSOLENO,5812
1,2025,PIEMONTE,TORINO,001045,BUTTIGLIERA ALTA,6279
1,2025,PIEMONTE,TORINO,001046,CAFASSE,3371
1,2025,PIEMONTE,TORINO,001047,CALUSO,7400
1,2025,PIEMONTE,TORINO,001048,CAMBIANO,5871
1,2025,PIEMONTE,TORINO,001049,CAMPIGLIONE FENILE,1296
1,2025,PIEMONTE,TORINO,001050,CANDIA CANAVESE,1160
1,2025,PIEMONTE,TORINO,001051,CANDIOLO,5584
1,2025,PIEMONTE,TORINO,001052,CANISCHIO,267
1,2025,PIEMONTE,TORINO,001053,CANTALUPA,2590
1,2025,PIEMONTE,TORINO,001054,CANTOIRA,643
1,2025,PIEMONTE,TORINO,001055,CAPRIE,2020
1,2025,PIEMONTE,TORINO,001056,CARAVINO,889
1,2025,PIEMONTE,TORINO,001057,CAREMA,709
1,2025,PIEMONTE,TORINO,001058,CARIGNANO,9300
1,2025,PIEMONTE,TORINO,001059,CARMAGNOLA,28361
1,2025,PIEMONTE,TORINO,001060,CASALBORGONE,1885
1,2025,PIEMONTE,TORINO,001061,CASCINETTE D'IVREA,1504
1,2025,PIEMONTE,TORINO,001062,CASELETTE,3047
1,2025,PIEMONTE,TORINO,001063,CASELLE TORINESE,13874
1,2025,PIEMONTE,TORINO,001064,CASTAGNETO PO,1755
1,2025,PIEMONTE,TORINO,001065,CASTAGNOLE PIEMONTE,2195
1,2025,PIEMONTE,TORINO,001066,CASTELLAMONTE,9919
1,2025,PIEMONTE,TORINO,001067,CASTELNUOVO NIGRA,409
1,2025,PIEMONTE,TORINO,001068,CASTIGLIONE TORINESE,6520
1,2025,PIEMONTE,TORINO,001069,CAVAGNOLO,2342
1,2025,PIEMONTE,TORINO,001070,CAVOUR,5412
1,2025,PIEMONTE,TORINO,001071,CERCENASCO,1782
1,2025,PIEMONTE,TORINO,001072,CERES,989
1,2025,PIEMONTE,TORINO,001073,CERESOLE REALE,149
1,2025,PIEMONTE,TORINO,001074,CESANA TORINESE,876
1,2025,PIEMONTE,TORINO,001075,CHIALAMBERTO,330
1,2025,PIEMONTE,TORINO,001076,CHIANOCCO,1500
1,2025,PIEMONTE,TORINO,001077,CHIAVERANO,1974
1,2025,PIEMONTE,TORINO,001078,CHIERI,36081
1,2025,PIEMONTE,TORINO,001079,CHIESANUOVA,229
1,2025,PIEMONTE,TORINO,001080,CHIOMONTE,849
1,2025,PIEMONTE,TORINO,001081,CHIUSA DI SAN MICHELE,1517
1,2025,PIEMONTE,TORINO,001082,CHIVASSO,26210
1,2025,PIEMONTE,TORINO,001083,CICONIO,363
1,2025,PIEMONTE,TORINO,001084,CINTANO,226
1,2025,PIEMONTE,TORINO,001085,CINZANO,341
1,2025,PIEMONTE,TORINO,001086,CIRIÈ,18165
1,2025,PIEMONTE,TORINO,001087,CLAVIERE,190
1,2025,PIEMONTE,TORINO,001088,COASSOLO TORINESE,1484
1,2025,PIEMONTE,TORINO,001089,COAZZE,3369
1,2025,PIEMONTE,TORINO,001090,COLLEGNO,48074
1,2025,PIEMONTE,TORINO,001091,COLLERETTO CASTELNUOVO,327
1,2025,PIEMONTE,TORINO,001092,COLLERETTO GIACOSA,578
1,2025,PIEMONTE,TORINO,001093,CONDOVE,4454
1,2025,PIEMONTE,TORINO,001094,CORIO,3112
1,2025,PIEMONTE,TORINO,001095,COSSANO CANAVESE,413
1,2025,PIEMONTE,TORINO,001096,CUCEGLIO,924
1,2025,PIEMONTE,TORINO,001097,CUMIANA,7829
1,2025,PIEMONTE,TORINO,001098,CUORGNÈ,9570
1,2025,PIEMONTE,TORINO,001099,DRUENTO,9052
1,2025,PIEMONTE,TORINO,001100,EXILLES,245
1,2025,PIEMONTE,TORINO,001101,FAVRIA,5001
1,2025,PIEMONTE,TORINO,001102,FELETTO,2172
